,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 1 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Peak Velocity,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 1 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 1 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 1 > Spindle > Battery Voltage
510,0.0023724,0.9274455,0.0428317,0.0100549,0.0033996,64.99172363,0.0425513,0.0098088,0.003281,64.99172363,0.0021397,0.9204321,3.188180685
511,0.0017744,0.9545962,0.0402356,0.0091626,0.0034862,64.87482224,0.0451329,0.0093538,0.0027204,64.87482224,0.0036201,0.9495687,3.187106371
512,0.0013937,0.9906016,0.0388738,0.0106162,0.002847,65.1086731,0.0438308,0.0098069,0.003144,65.1086731,0.0030164,0.9463176,3.187301636
513,0.0023655,0.9552924,0.0500222,0.0106031,0.003068,65.69331741,0.039267,0.0091867,0.0028181,65.69331741,0.0022367,0.906732,3.187203884
514,0.0023991,0.9894509,0.0524061,0.0101064,0.0033759,65.34251709,0.0480224,0.0098854,0.0032468,65.34251709,0.0030055,0.9494244,3.187203884
515,0.0029566,0.9363979,0.0484276,0.0098275,0.0029549,65.06970596,0.0536686,0.0089453,0.0031819,65.06970596,0.0015761,0.9434477,3.186910868
516,0.0024035,0.9862692,0.0371677,0.0080063,0.003458,65.26458626,0.0425522,0.0110493,0.0027275,65.26458626,0.0028838,0.9593015,3.187203884
517,0.0031012,1.0149733,0.0451685,0.0090003,0.0033958,65.1086731,0.0470647,0.0131482,0.0030237,65.1086731,0.002438,0.9314633,3.187203884
518,0.0018056,0.9973389,0.0486698,0.0091383,0.0034423,65.03069077,0.0492125,0.0093535,0.0026391,65.03069077,0.0034566,0.9284853,3.186910868
519,0.0026643,1.0097147,0.0517965,0.0080162,0.0029188,65.53740082,0.0452449,0.009438,0.0028729,65.53740082,0.0027174,0.9617386,3.186715364
520,0.0031812,0.9737438,0.0376599,0.0088118,0.0030797,65.34251709,0.0398867,0.0091699,0.0029828,65.34251709,0.0020477,0.9284698,3.186715364
521,0.0029324,0.9705909,0.0449514,0.0080312,0.0031724,65.53740082,0.0513521,0.0089319,0.0026027,65.53740082,0.0022371,0.9390579,3.186617851
522,0.0015153,0.9068365,0.0461988,0.008823,0.0037384,65.1086731,0.0446599,0.0096951,0.0032145,65.1086731,0.0020882,0.951573,3.187106371
523,0.002595,1.0079483,0.0578712,0.0095882,0.0034322,65.38148422,0.041994,0.0085399,0.0034696,65.38148422,0.0033223,0.9454983,3.186910868
524,0.0017552,0.9473986,0.0395397,0.0082213,0.0027444,65.1086731,0.0527659,0.0117363,0.0026157,65.1086731,0.0021046,1.00237,3.186813116
525,0.0026578,1.0169583,0.050793,0.0096769,0.0029779,65.14764023,0.0536917,0.0096517,0.0031692,65.14764023,0.0039501,0.9414795,3.186227083
526,0.0022659,0.9625936,0.0592819,0.0102335,0.0032155,64.83580704,0.0431361,0.0108014,0.0035082,64.83580704,0.0022095,0.9613521,3.185934067
527,0.0017087,0.9682953,0.0440665,0.0123094,0.0031008,65.26458626,0.0505163,0.0089442,0.0035258,65.26458626,0.0031558,0.9275475,3.186715364
528,0.002048,0.9590782,0.0470312,0.0088202,0.0027879,65.14764023,0.0581693,0.0087301,0.0030605,65.14764023,0.0022197,0.9816679,3.186715364
529,0.0018305,0.950563,0.0413451,0.0083641,0.002968,65.57636795,0.0460942,0.009266,0.0026341,65.57636795,0.0030132,0.9718887,3.18612957
530,0.0026916,0.9747737,0.0433501,0.0100027,0.0036689,65.38148422,0.0548234,0.0112321,0.0030024,65.38148422,0.0048454,0.9536288,3.185934067
531,0.0023727,0.933688,0.0385341,0.0077981,0.0029884,65.61533508,0.0485806,0.0089543,0.0025274,65.61533508,0.0016589,0.9242243,3.186227083
532,0.0015107,0.9826215,0.0418813,0.008753,0.0030206,65.18660393,0.0453258,0.0109558,0.0028039,65.18660393,0.0028689,0.9700339,3.186227083
533,0.0017534,0.9787091,0.053483,0.0102913,0.0034015,65.69331741,0.048539,0.0113777,0.0033203,65.69331741,0.0028789,0.9306235,3.185738564
534,0.002485,1.0266357,0.0435143,0.0096885,0.0030913,65.53740082,0.044822,0.0117576,0.0029735,65.53740082,0.003362,0.9349463,3.185445786
535,0.0011273,1.012367,0.043689,0.0088325,0.0030386,65.34251709,0.0509343,0.0093615,0.0028587,65.34251709,0.0030567,0.9552878,3.18564105
536,0.0019304,0.9988693,0.0485884,0.0070969,0.0026753,65.45946655,0.0435059,0.0093346,0.0027093,65.45946655,0.0026789,0.9323186,3.185250282
537,0.0022242,1.0153818,0.0414644,0.0081731,0.003534,65.42045135,0.0470786,0.014102,0.0031482,65.42045135,0.0029237,0.9187525,3.185836315
538,0.0031426,0.9416796,0.0371783,0.0105813,0.0032184,65.61533508,0.0528836,0.0092378,0.003234,65.61533508,0.0029736,0.927022,3.185250282
539,0.0025792,0.9837894,0.0463629,0.0085947,0.0032462,65.69331741,0.0485795,0.0099078,0.0030886,65.69331741,0.0017073,0.9312366,3.185445786
540,0.001693,0.962024,0.0406444,0.0085236,0.0031657,65.92716484,0.0535688,0.0106388,0.0026832,65.92716484,0.0026912,0.9020588,3.185250282
541,0.0018959,0.9464435,0.0494399,0.0079496,0.0035477,65.69331741,0.0408635,0.0109244,0.0030795,65.69331741,0.0041702,0.8953711,3.184957266
542,0.0033186,0.9647339,0.0378396,0.0097574,0.0032281,65.65435028,0.0446578,0.0128471,0.003294,65.65435028,0.0015788,0.97954,3.185543299
543,0.0041473,0.9845144,0.0493589,0.0113543,0.0030003,65.96613197,0.0430445,0.0092347,0.0034436,65.96613197,0.0022841,1.0027822,3.185445786
544,0.0025823,0.9535721,0.0403965,0.0096209,0.0033554,65.61533508,0.044717,0.0089206,0.0030171,65.61533508,0.004371,0.9401244,3.185152769
545,0.0030722,0.9847042,0.0462542,0.0091846,0.0029551,66.1999794,0.0450307,0.0106216,0.0028587,66.1999794,0.002187,0.9494811,3.185445786
546,0.0021856,0.931122,0.0356156,0.0085982,0.0027838,66.04411087,0.0459985,0.008253,0.0028176,66.04411087,0.0024603,1.0025401,3.18564105
547,0.0030372,1.0072407,0.0557257,0.009103,0.003504,65.77125168,0.0445046,0.0105653,0.0031044,65.77125168,0.0017745,0.9179023,3.184957266
548,0.0032293,0.9387741,0.0433028,0.0109121,0.0029637,65.84923401,0.0526673,0.0114253,0.0033633,65.84923401,0.0029258,0.9570654,3.184371233
549,0.002286,0.9688016,0.0384562,0.008684,0.0028168,66.12204514,0.0474315,0.007896,0.00278,66.12204514,0.0017669,0.9703172,3.184175968
550,0.0016652,0.9904347,0.0427333,0.0090014,0.0035197,66.04411087,0.04743,0.0100518,0.0029106,66.04411087,0.0026744,0.9692198,3.184468985
551,0.0028025,0.9968786,0.0419334,0.0105947,0.0027216,65.77125168,0.0416458,0.0079233,0.0034545,65.77125168,0.0016027,0.9591418,3.185054779
552,0.001952,0.9619607,0.0417915,0.0080767,0.0029462,66.27796173,0.042724,0.0090665,0.0030996,66.27796173,0.0026819,0.9563286,3.184761763
553,0.0021557,0.9599412,0.0414956,0.0129745,0.0029082,65.77125168,0.0436826,0.0093547,0.0035042,65.77125168,0.0019573,0.9247756,3.184761763
554,0.0018036,1.0199846,0.0487238,0.0106401,0.0033003,66.31692886,0.045133,0.0118032,0.0029144,66.31692886,0.0028234,0.9712498,3.184664249
555,0.0016851,0.9240279,0.0403184,0.0095585,0.0031126,66.31692886,0.0452847,0.0082122,0.0027352,66.31692886,0.0021386,0.9746452,3.184859514
556,0.002321,0.9712411,0.0423743,0.0118798,0.003777,66.1999794,0.0456944,0.0114319,0.0032431,66.1999794,0.0024125,0.9570911,3.184468985
557,0.0034202,0.9550623,0.0452545,0.0084736,0.0030143,66.04411087,0.0426954,0.0087577,0.0030347,66.04411087,0.0027496,0.9711519,3.184371233
558,0.0022917,0.997569,0.0381429,0.0079245,0.0027187,65.92716484,0.0440193,0.0110891,0.0028967,65.92716484,0.0023121,0.9615892,3.183687449
559,0.0031929,0.97864,0.0414706,0.009475,0.0034805,66.1999794,0.0502136,0.0105812,0.0031632,66.1999794,0.0023082,0.9147903,3.183687449
560,0.002739,0.9678753,0.0446691,0.0113257,0.0030117,66.1999794,0.0513859,0.0089928,0.003401,66.1999794,0.0015923,0.9535978,3.184077978
561,0.0015111,0.9763559,0.0430392,0.0080995,0.0037627,66.04411087,0.0603097,0.0120318,0.002744,66.04411087,0.0024749,0.9790814,3.183687449
562,0.001801,0.9619952,0.0478117,0.0071503,0.0031908,65.88819771,0.0441439,0.0097787,0.0022793,65.88819771,0.0021228,0.9243994,3.183687449
563,0.0021316,0.9591472,0.0425558,0.0070845,0.0028567,66.083078,0.0441969,0.0096289,0.0026103,66.083078,0.0028387,0.9641241,3.183492184
564,0.002804,0.9628352,0.0436584,0.0101907,0.0032828,66.00509911,0.0423973,0.0088035,0.0034819,66.00509911,0.002833,0.9211792,3.184175968
565,0.0005645,0.9591012,0.0477285,0.0090665,0.0030764,65.88819771,0.0464916,0.0109399,0.0026361,65.88819771,0.0019687,0.9462197,3.183882713
566,0.0024216,0.9870286,0.0439926,0.0093576,0.0032164,65.88819771,0.0487179,0.0105799,0.0029293,65.88819771,0.0019836,0.9180981,3.183589697
567,0.0023571,1.0047379,0.0454809,0.0097712,0.0036612,66.083078,0.0496758,0.0101614,0.0029394,66.083078,0.0025708,1.0083983,3.18329668
568,0.0024017,0.9901413,0.0436595,0.009118,0.0029027,65.81021881,0.0445161,0.0072379,0.002942,65.81021881,0.002727,0.9669321,3.183394432
569,0.0016985,0.9961019,0.0454094,0.0082165,0.0032675,65.73228455,0.0454563,0.0094402,0.0028188,65.73228455,0.0025342,0.9435971,3.183394432
570,0.0020944,0.9970857,0.0441819,0.0101759,0.0035184,65.45946655,0.0434588,0.0113168,0.0030374,65.45946655,0.001861,0.9151613,3.183394432
571,0.0023031,0.9457819,0.0435822,0.0077409,0.0031704,65.61533508,0.0543526,0.0106607,0.0026596,65.61533508,0.0024399,0.9522273,3.18329668
572,0.0021904,0.9845776,0.0403413,0.0089664,0.0034965,65.38148422,0.0396626,0.0126258,0.0026409,65.38148422,0.0020821,0.9555712,3.183003664
573,0.0018585,0.9712583,0.039728,0.0075326,0.0029553,65.30355339,0.0399786,0.0078292,0.0025197,65.30355339,0.0032932,0.9602701,3.183687449
574,0.0019766,0.9709189,0.0402178,0.0099443,0.0028144,65.18660393,0.0457139,0.0082601,0.00293,65.18660393,0.0018998,0.9847129,3.183003664
575,0.0019711,1.0326538,0.0451824,0.0105535,0.0030489,65.26458626,0.0442699,0.0094519,0.0028511,65.26458626,0.0018345,0.9341992,3.183101177
576,0.0024257,0.96501,0.0415565,0.011109,0.0025918,64.91378937,0.0434356,0.0081337,0.0029103,64.91378937,0.0015813,0.9867893,3.183980465
577,0.0015904,0.9819828,0.0391649,0.0077393,0.0031099,65.06970596,0.0452399,0.0102547,0.0025979,65.06970596,0.0021835,0.9552569,3.183199167
578,0.0025041,0.9957279,0.0428533,0.0074745,0.0036009,64.91378937,0.0452805,0.0098302,0.002908,64.91378937,0.0033128,0.9537885,3.18329668
579,0.0027614,0.9912229,0.0453305,0.0094492,0.0036984,64.7968399,0.0449828,0.0132034,0.002841,64.7968399,0.0039876,0.9988664,3.183199167
580,0.0016087,0.9696243,0.0432578,0.0119857,0.0033801,64.7968399,0.0449279,0.0096449,0.0034801,64.7968399,0.0027547,0.9458436,3.183687449
581,0.0019448,0.9581749,0.0449523,0.0093984,0.0031256,64.67993851,0.0472347,0.009398,0.0029155,64.67993851,0.0018503,0.9702657,3.182808161
582,0.0024702,0.9626396,0.0464373,0.010089,0.0027008,64.40707932,0.042988,0.0077854,0.0029702,64.40707932,0.0016582,0.9480745,3.18329668
583,0.0015479,0.9456093,0.0498257,0.0073077,0.002999,64.44604301,0.0536256,0.0121349,0.0026193,64.44604301,0.0020654,0.9642375,3.182808161
584,0.0019284,0.9735827,0.0406405,0.009238,0.0031102,64.64092331,0.0596168,0.0081522,0.0024889,64.64092331,0.0028651,0.9311387,3.182905912
585,0.0014149,0.9802395,0.0448861,0.0083542,0.003337,64.32914505,0.0512002,0.0098882,0.0028552,64.32914505,0.0032451,0.9707655,3.182515383
586,0.002306,1.014818,0.0491256,0.0079273,0.0030326,63.97834473,0.0431161,0.0099993,0.0025347,63.97834473,0.0014669,0.9670661,3.182612896
587,0.0015054,1.0228844,0.0485491,0.0098209,0.0036482,64.67993851,0.0471246,0.008985,0.0028762,64.67993851,0.003648,0.9194841,3.183003664
588,0.002951,0.9652287,0.0440007,0.0097269,0.0034351,64.09529419,0.0558621,0.0114794,0.0031286,64.09529419,0.0023176,0.9449161,3.182612896
589,0.0014376,0.9834787,0.0410464,0.0084186,0.0024599,63.93937759,0.0440369,0.0089244,0.0029484,63.93937759,0.0019375,0.9566171,3.182808161
590,0.0013477,0.9890539,0.0439584,0.0082458,0.0035632,64.36811218,0.050822,0.0122162,0.0024548,64.36811218,0.0039545,0.96145,3.182417631
591,0.0021702,1.0180285,0.0480054,0.0075848,0.0029227,64.01731186,0.0444536,0.0095803,0.0026443,64.01731186,0.0025085,0.982384,3.182612896
592,0.0019389,1.0115155,0.038191,0.0087463,0.0032511,64.05627899,0.0467085,0.0110479,0.0028023,64.05627899,0.0031628,0.9778088,3.182612896
593,0.0022159,0.9724033,0.0346752,0.0088067,0.0033343,64.29017792,0.0456542,0.0106527,0.0030928,64.29017792,0.0037092,1.0118607,3.182612896
594,0.0013208,0.9681054,0.0466322,0.0079494,0.0030249,64.09529419,0.0462087,0.0087372,0.0025674,64.09529419,0.0017691,0.9563698,3.182026863
595,0.0015442,0.995515,0.0416139,0.0092775,0.0034068,63.82243156,0.0557921,0.0120366,0.0029789,63.82243156,0.0028858,0.9996187,3.182026863
596,0.0017919,0.9547688,0.0439,0.0100386,0.0026602,64.05627899,0.042571,0.0083743,0.0029775,64.05627899,0.0019485,0.9500994,3.181733847
597,0.0023961,0.9923564,0.0403359,0.0096608,0.0030785,63.7444973,0.0429659,0.0092374,0.0028989,63.7444973,0.0025804,0.972574,3.181733847
598,0.0018271,0.9595845,0.0405486,0.0097601,0.0032967,63.8613987,0.0485731,0.0086563,0.0031465,63.8613987,0.002016,0.9287841,3.182026863
599,0.0018403,0.9909525,0.0408247,0.0076869,0.0030342,64.01731186,0.0514022,0.0098216,0.0024049,64.01731186,0.0028401,0.9518976,3.18183136
600,0.0031911,1.0093867,0.0395318,0.0091478,0.0031686,63.90041046,0.0423048,0.0094271,0.0034397,63.90041046,0.0013925,0.959554,3.182124376
601,0.0023597,1.0121599,0.0427402,0.0097728,0.0026407,64.09529419,0.0505226,0.0086962,0.0032192,64.09529419,0.0019206,0.9511299,3.18183136
602,0.0021923,0.9805962,0.0411314,0.0106298,0.0036176,64.09529419,0.0435289,0.0105059,0.003183,64.09529419,0.0027518,0.9753975,3.181538582
603,0.0019007,0.9958085,0.0391809,0.007787,0.0024745,63.93937759,0.045555,0.0100811,0.0024746,63.93937759,0.0020941,0.9790093,3.18144083
604,0.0025003,0.9858204,0.0398377,0.0083244,0.0033949,63.82243156,0.0469601,0.0090669,0.0026572,63.82243156,0.0033284,0.9564729,3.18144083
605,0.0023445,1.0084949,0.0412055,0.008604,0.0031086,63.43266754,0.0472716,0.0105265,0.0030245,63.43266754,0.0021202,0.944947,3.181147575
606,0.0026604,0.9830357,0.048661,0.0087447,0.0025747,63.43266754,0.046928,0.0094939,0.0031362,63.43266754,0.0016754,1.0067547,3.18144083
607,0.0027734,0.9763674,0.0397646,0.0094755,0.0028906,63.82243156,0.0439597,0.0098028,0.0036744,63.82243156,0.0020409,0.9763352,3.181343079
608,0.0025499,1.0216186,0.0452727,0.0089996,0.0032215,63.8613987,0.0453152,0.0087622,0.0029392,63.8613987,0.0032365,0.945993,3.181050062
609,0.0012557,0.9763041,0.055257,0.0075212,0.0027581,64.05627899,0.0424238,0.0076808,0.0023008,64.05627899,0.0019728,0.9184485,3.181343079
610,0.0033798,0.9996633,0.0369623,0.0116432,0.0030687,63.62755127,0.0454084,0.0098813,0.0033516,63.62755127,0.0017484,0.9412837,3.181343079
611,0.0014033,1.0024077,0.0485405,0.009023,0.0030727,63.7444973,0.0550942,0.0102016,0.002609,63.7444973,0.0028151,0.9438084,3.181245565
612,0.0019747,0.9862289,0.0395719,0.009059,0.0033674,63.7444973,0.0503031,0.0108564,0.0027008,63.7444973,0.0016922,0.9456272,3.180659294
613,0.0028977,0.9686117,0.0414587,0.0105571,0.0029191,64.05627899,0.0483386,0.0095649,0.0031706,64.05627899,0.0021592,0.9860783,3.181050062
614,0.0020013,0.9675703,0.0437221,0.0085984,0.0028542,63.70553017,0.0432209,0.0075058,0.0028661,63.70553017,0.0017119,0.918196,3.181147575
615,0.0019726,0.9984896,0.041431,0.0073134,0.0029239,63.90041046,0.0477389,0.0105621,0.0023733,63.90041046,0.0018306,1.0080325,3.181245565
616,0.0029214,0.9375831,0.0379299,0.0091995,0.0027053,63.6665184,0.0449707,0.0089023,0.0029969,63.6665184,0.00308,0.9238636,3.180757046
617,0.0021325,1.0229995,0.0456303,0.009734,0.0037454,63.70553017,0.0447361,0.0112808,0.0031535,63.70553017,0.0041897,0.9386869,3.181147575
618,0.0033682,0.995866,0.0411512,0.0090079,0.0031683,63.51064987,0.045201,0.0118514,0.0034076,63.51064987,0.0024768,0.9754747,3.179877758
619,0.0022899,0.9698545,0.0456234,0.0091369,0.0025594,63.8613987,0.048889,0.0077753,0.0030341,63.8613987,0.0020687,0.934055,3.180268764
620,0.0024569,1.0171482,0.0420171,0.010659,0.0036937,63.93937759,0.0465307,0.0124562,0.0031273,63.93937759,0.0018764,0.9418041,3.180170774
621,0.003582,1.0311004,0.0394784,0.0099438,0.003071,63.78346443,0.0513131,0.0107155,0.0033779,63.78346443,0.0022534,0.9533351,3.180757046
622,0.0013537,0.9448671,0.039885,0.0090408,0.0029587,63.7444973,0.0487336,0.0109658,0.0027731,63.7444973,0.0025559,0.9604144,3.180659294
623,0.0015831,0.9961652,0.0457847,0.0097045,0.002695,63.8613987,0.0432367,0.0085673,0.0029164,63.8613987,0.0034652,0.9554115,3.180464029
624,0.001771,0.9653667,0.0405305,0.0094761,0.0030555,63.90041046,0.0428511,0.010409,0.0029565,63.90041046,0.003645,0.9520161,3.180268764
625,0.0027593,0.9985184,0.0439151,0.0082846,0.0027638,63.82243156,0.052411,0.0082847,0.0031848,63.82243156,0.0019029,0.9688437,3.17997551
626,0.0022736,0.9922873,0.0432176,0.0075732,0.003709,63.82243156,0.0596323,0.0122567,0.0027675,63.82243156,0.0023503,0.9541646,3.179877758
627,0.0016468,0.9479797,0.040902,0.0091032,0.0032079,63.82243156,0.0443398,0.0106835,0.0027794,63.82243156,0.0021957,0.9540616,3.17958498
628,0.0037171,0.9758669,0.041788,0.0127552,0.0038292,63.8613987,0.0490659,0.0095589,0.0036514,63.8613987,0.0045672,0.9202827,3.179389477
629,0.0037266,0.9996345,0.0405315,0.0111498,0.0032029,63.70553017,0.0428965,0.0110379,0.0032366,63.70553017,0.0024945,0.9776748,3.179291964
630,0.0019519,0.9630769,0.0409266,0.0071531,0.0027086,63.549617,0.0531564,0.0067767,0.0025052,63.549617,0.0023917,0.9437826,3.179389477
631,0.0009443,0.9493318,0.0426519,0.0094809,0.0032449,63.82243156,0.0468361,0.009508,0.0028006,63.82243156,0.0024956,0.9662881,3.17958498
632,0.0025465,1.0008255,0.0407759,0.0088156,0.0031537,63.90041046,0.0463373,0.0103828,0.0031824,63.90041046,0.0045759,0.9732438,3.17909646
633,0.0014623,0.9893991,0.0422786,0.0086487,0.0030943,63.8613987,0.0415439,0.0087003,0.0023621,63.8613987,0.0020632,0.9785919,3.179389477
634,0.0022447,0.9761891,0.0469408,0.0101789,0.0034028,63.90041046,0.0449961,0.0099769,0.003091,63.90041046,0.002523,0.9359665,3.178900957
635,0.0025629,0.9886454,0.0435429,0.0083409,0.0030262,64.09529419,0.0463039,0.0109064,0.0027385,64.09529419,0.0021559,0.971832,3.179193974
636,0.0025462,0.9699062,0.0432388,0.0091718,0.0031241,63.8613987,0.0420946,0.009378,0.002574,63.8613987,0.001598,0.9720381,3.17909646
637,0.0022125,1.0026666,0.0371108,0.0093915,0.0031378,64.13426132,0.0609395,0.0093826,0.0028948,64.13426132,0.0023252,0.9470595,3.17909646
638,0.0022714,0.9825639,0.0375825,0.0095833,0.003276,63.90041046,0.0526741,0.0099712,0.0033524,63.90041046,0.0030646,0.9676432,3.179780245
639,0.0028941,0.9590494,0.0448673,0.0105401,0.0030848,64.13426132,0.0450919,0.0075809,0.0035521,64.13426132,0.0020626,0.9795863,3.178705692
640,0.0024415,1.0011189,0.0471062,0.0107231,0.0031099,63.93937759,0.0433898,0.0089862,0.0032529,63.93937759,0.0029324,0.9500221,3.179487228
641,0.0012333,0.9703205,0.0434779,0.0109264,0.0034621,64.01731186,0.0459433,0.0101612,0.0026879,64.01731186,0.0021697,0.9504188,3.17909646
642,0.0025015,1.0017921,0.0408782,0.0095214,0.00339,63.82243156,0.0442679,0.0102057,0.0031623,63.82243156,0.0032848,0.9543758,3.178705692
643,0.0033493,0.9536009,0.0425575,0.0110524,0.0035382,63.82243156,0.0553449,0.010716,0.0031571,63.82243156,0.0028201,0.9790453,3.178998709
644,0.002912,0.9942896,0.0406718,0.0097009,0.0026967,64.09529419,0.0501627,0.0084502,0.0030146,64.09529419,0.0017972,1.0040085,3.178315163
645,0.0014597,0.9916832,0.0416879,0.0077348,0.0031527,64.05627899,0.0454392,0.0081663,0.002494,64.05627899,0.0021331,0.9967282,3.178803444
646,0.0027451,0.9398097,0.0424626,0.0093916,0.0036686,63.97834473,0.0429378,0.0142084,0.0031105,63.97834473,0.003908,0.9413558,3.178608179
647,0.0021061,1.0161413,0.042245,0.0064684,0.0032698,64.05627899,0.05087,0.0111909,0.0024867,64.05627899,0.0035601,0.9319322,3.178412676
648,0.0018582,0.9776907,0.0448918,0.0073401,0.002957,64.36811218,0.0451139,0.0086632,0.0025365,64.36811218,0.002535,0.9460033,3.178412676
649,0.0017136,0.9887317,0.0437125,0.007187,0.0032147,64.71890564,0.0574209,0.0095007,0.0022821,64.71890564,0.001588,0.99645,3.178021908
650,0.0026488,0.954648,0.0449317,0.0101528,0.0028167,64.44604301,0.0496107,0.0081714,0.0034915,64.44604301,0.002137,0.9570808,3.178217173
651,0.0032469,1.0279187,0.044961,0.0093015,0.003229,64.44604301,0.0472948,0.0121038,0.0033093,64.44604301,0.0017957,0.9600898,3.177826643
652,0.0013099,0.9870114,0.042832,0.0071771,0.0023714,64.48505821,0.0449718,0.0073859,0.0024689,64.48505821,0.0015784,0.9591727,3.177826643
653,0.0015113,0.9568516,0.0411259,0.007957,0.0026851,64.36811218,0.0417063,0.0073317,0.002655,64.36811218,0.0022796,0.9500067,3.178608179
654,0.0018241,0.9908029,0.0570244,0.0089504,0.0031193,64.67993851,0.0439825,0.0085871,0.0027933,64.67993851,0.0021047,0.9602289,3.177826643
655,0.0043135,0.9484342,0.0482148,0.0105725,0.0034492,64.75787277,0.0558954,0.0100286,0.0027506,64.75787277,0.002024,0.9790093,3.178021908
656,0.0013483,1.0240293,0.042321,0.0091964,0.0036686,65.1086731,0.0619398,0.0097277,0.0025394,65.1086731,0.0024547,0.925332,3.177826643
657,0.002034,0.9656314,0.0421234,0.0079135,0.0030687,64.7968399,0.042877,0.0082669,0.0027015,64.7968399,0.0022418,0.9296188,3.177631378
658,0.0035042,1.0321015,0.0422166,0.0081068,0.0031019,64.71890564,0.0453839,0.0106788,0.0031224,64.71890564,0.0018568,0.9698638,3.178119659
659,0.0016909,1.0044962,0.0408568,0.0073791,0.0035777,64.83580704,0.0438347,0.0111528,0.0025988,64.83580704,0.0024445,0.9536494,3.177435875
660,0.0041818,0.9796872,0.0397459,0.0103285,0.0029698,64.60195961,0.0414301,0.0108184,0.0031885,64.60195961,0.0025421,0.9922354,3.177338362
661,0.0017005,0.9438832,0.0431996,0.0081771,0.002822,65.1086731,0.0496645,0.0088401,0.0026301,65.1086731,0.0018037,1.0058788,3.177435875
662,0.0018888,1.0350933,0.0378802,0.0080297,0.0025568,65.1086731,0.0450214,0.0087954,0.0025432,65.1086731,0.0014002,0.9708737,3.177142859
663,0.0028282,1.0165268,0.0403206,0.0079437,0.003171,64.91378937,0.0459062,0.0111853,0.0027385,64.91378937,0.0011999,0.9891852,3.177728891
